annual_income,total_debt,credit_score,on_time_pct,credit_utilization,history_years,delinquencies,creditworthy
1347072.58,83695.26,608,91.83,28.73,7.2,0,1
1162686.43,186477.1,629,72.74,34.66,4.1,0,0
688884.24,403335.49,715,88.36,26.08,16.0,0,1
550848.01,152131.59,615,87.47,27.59,9.2,1,1
500014.97,49781.46,535,47.81,34.68,0.9,1,0
965780.51,164971.07,505,60.01,30.85,6.5,1,0
820002.27,52997.5,668,96.89,33.93,7.1,0,1
1064102.63,134441.98,656,94.72,27.51,5.8,0,1
789475.66,94194.97,600,78.09,33.77,14.6,1,1
1192137.38,240377.73,607,97.96,51.69,5.2,1,1
772012.11,207238.96,684,96.19,4.95,22.0,0,1
1168011.43,101628.6,775,71.49,34.01,11.6,0,1
1229961.79,198789.42,579,69.7,3.49,8.1,0,0
450126.54,224272.92,658,88.84,39.83,1.9,0,1
246499.09,128126.5,736,66.06,15.01,9.2,0,1
1841508.65,297267.28,580,89.9,63.36,11.0,1,1
850853.5,63689.27,648,96.84,46.14,4.8,0,0
260747.68,83754.79,646,79.51,46.1,6.1,0,1
475303.25,140580.61,531,65.55,66.18,11.8,0,0
1159065.43,277258.53,665,76.97,21.56,10.3,0,1
616734.5,63992.05,652,85.38,15.48,5.9,5,0
536468.51,174755.35,699,61.41,45.63,7.7,0,1
1690490.22,778603.74,543,84.7,24.17,3.7,0,0
389114.03,24008.45,650,92.51,52.59,5.8,0,0
451851.1,93348.19,774,67.53,24.37,7.1,0,1
828052.54,337210.2,836,90.55,26.39,6.0,0,1
921974.61,311591.77,765,83.76,58.07,3.9,0,1
982451.07,187963.57,544,83.03,29.3,20.1,0,1
1260151.9,104418.86,690,98.77,38.22,3.3,0,1
821713.58,235628.3,606,93.34,28.23,8.9,0,1
978357.44,180621.06,675,93.09,18.24,17.0,0,1
624355.03,38152.46,580,56.67,6.72,5.1,0,0
757378.94,10384.04,495,78.24,51.19,1.5,0,0
778030.11,99452.25,618,66.3,26.31,8.4,0,1
829898.66,198739.52,715,48.94,47.78,5.6,2,0
1159528.35,233162.22,675,81.43,12.26,5.7,1,1
1017732.23,217772.31,686,86.12,42.74,12.2,0,1
749026.92,286867.62,669,49.85,39.52,12.1,0,0
448886.08,24231.35,686,82.26,25.59,6.8,0,1
759642.16,107366.73,697,88.38,46.89,5.9,0,0
717256.88,176050.25,625,62.24,9.92,9.0,0,0
819056.99,60741.1,657,86.98,67.6,5.0,0,1
2741224.25,584069.54,806,81.57,16.58,7.0,1,1
532712.06,200686.43,662,74.18,10.07,7.8,0,1
939753.99,414234.46,653,58.4,52.09,20.0,1,0
1384815.17,113203.91,659,75.9,11.13,5.2,2,1
773592.98,139568.78,630,74.01,78.69,6.8,0,0
2965947.41,945496.58,610,74.52,39.62,12.7,2,0
581389.63,200079.85,668,80.3,45.16,12.9,0,1
885983.44,166209.21,604,79.17,54.89,6.7,1,0
451674.27,18210.72,636,85.15,29.52,1.3,0,1
590712.76,86535.54,578,91.01,66.57,14.0,0,1
846919.01,280900.3,659,87.4,18.05,14.5,2,1
1211999.99,250332.68,702,71.2,35.16,9.3,0,1
883332.44,167279.88,630,82.97,17.21,2.4,1,0
1552642.55,48347.92,469,72.26,53.29,5.9,0,0
689016.72,133384.26,703,86.49,35.19,4.4,0,1
597613.13,234045.0,660,74.93,37.1,5.1,0,0
3694630.34,592535.74,560,53.59,6.05,7.4,2,0
924069.52,155085.43,719,97.08,45.28,19.9,0,1
473691.28,29354.04,524,89.65,20.5,5.7,0,1
480913.04,118421.57,744,96.54,19.87,15.3,0,1
414319.23,84806.05,644,89.7,9.87,14.0,1,1
1279450.97,346820.76,445,73.43,27.48,3.2,0,0
586174.98,145849.85,666,81.72,48.43,2.2,1,0
787341.6,81793.57,613,81.16,32.52,5.9,0,1
702144.71,161617.5,599,94.41,51.4,11.2,0,1
1131319.77,308418.46,583,74.95,44.94,14.0,0,1
438867.82,95426.15,638,79.94,24.39,15.5,0,1
382566.06,127071.52,606,86.6,14.24,8.6,0,1
834491.96,76781.06,482,82.4,38.33,14.5,1,0
1046095.87,167010.8,764,81.89,47.74,3.1,0,1
890483.09,209555.13,628,55.58,29.08,3.7,0,0
448797.81,189966.36,584,81.33,55.67,7.2,0,0
1095247.48,57004.68,548,65.5,26.23,10.0,0,1
466812.73,120725.02,719,66.86,11.46,6.5,2,0
533426.63,225443.88,533,65.53,37.77,5.9,0,0
414002.75,28698.34,662,61.65,30.52,7.5,0,1
1592307.86,850118.74,597,89.39,70.58,8.4,0,0
1066670.77,112775.3,602,80.71,20.19,20.1,0,0
1048630.96,126729.74,550,90.0,16.88,3.2,1,0
1541593.0,509528.77,594,52.52,22.73,5.3,0,0
3943540.76,273906.58,650,81.15,56.77,6.0,0,0
261571.86,23520.32,671,71.56,46.24,17.2,0,0
468351.35,61360.64,579,80.27,32.11,20.2,0,1
503981.56,197179.74,641,78.02,65.89,17.2,2,0
437795.96,199363.06,729,79.99,51.97,6.4,0,0
382104.74,32873.35,500,76.46,15.38,6.0,0,0
609386.6,79638.94,649,83.57,31.31,9.3,0,1
351525.58,122764.07,564,93.64,21.27,21.3,0,1
891825.19,179693.97,555,91.12,39.87,10.7,0,0
752396.7,175560.37,673,67.03,73.06,9.4,0,0
973465.05,273612.31,600,88.39,11.15,7.1,4,0
989185.42,210104.66,540,73.93,18.53,10.0,0,1
1047381.83,277756.44,769,91.2,50.16,2.1,1,1
583007.1,258894.16,732,93.98,33.84,12.7,0,1
2604330.1,1082096.04,476,87.58,50.17,8.2,1,0
839581.36,177380.36,517,91.28,40.86,13.3,1,0
238591.73,120674.25,703,92.71,20.62,9.0,0,1
399741.97,88468.86,624,82.51,8.65,19.0,1,1
256708.94,16049.76,785,58.07,31.98,4.5,0,1
737042.46,387302.95,705,83.28,31.1,3.2,0,1
678009.69,351910.61,676,94.38,47.78,5.2,0,1
550699.51,122243.44,558,74.32,25.01,5.5,1,0
2437675.96,191876.95,694,66.28,21.47,13.8,1,1
1013975.93,195629.24,535,80.68,38.62,13.0,0,0
1127664.25,533482.73,767,88.15,31.67,20.0,0,1
417214.56,69972.36,687,86.24,47.56,3.7,0,1
400517.63,53809.86,575,81.35,9.99,9.6,0,1
745703.46,202508.6,722,78.5,10.74,12.1,0,1
809202.35,191980.76,851,97.12,30.85,2.1,1,1
239477.1,55642.22,630,49.32,7.99,4.3,1,0
654623.66,86849.71,699,73.3,57.36,8.1,0,0
735601.09,35371.68,611,90.13,30.79,2.6,0,1
641080.62,130940.08,657,89.57,47.39,15.1,0,1
447739.0,101199.83,514,67.73,25.71,18.3,0,0
527697.72,91373.43,649,93.52,35.74,18.2,1,1
655979.28,87498.55,653,78.49,17.59,7.1,1,1
770257.39,94075.36,811,71.93,8.21,1.4,1,1
1048504.01,91375.26,488,86.06,24.06,3.8,0,0
1395151.71,228023.87,624,83.69,24.61,6.0,0,1
611329.5,213402.12,765,85.98,31.25,3.5,1,1
554768.55,79345.56,628,85.77,18.53,12.3,1,1
948458.59,307488.0,634,79.71,19.19,1.8,0,1
1052319.1,318503.24,575,95.45,44.77,5.3,2,0
562125.12,18467.25,566,73.3,26.99,5.0,0,0
1172016.22,74219.98,485,78.11,14.12,18.4,0,0
1312902.91,179229.1,593,56.19,11.26,5.3,0,0
1583284.24,520079.56,560,92.09,24.17,8.2,1,0
2120139.71,365928.67,660,61.94,80.33,8.1,0,0
433718.21,72972.34,579,76.72,20.38,8.3,1,0
735524.35,188414.89,606,70.61,55.91,13.3,0,1
734368.79,264974.8,609,92.57,24.18,7.3,0,1
687732.93,42790.22,645,68.87,41.4,12.4,1,1
494074.82,29678.53,602,89.06,41.22,4.9,0,1
299138.75,147155.18,554,79.59,15.46,8.7,0,0
771126.47,155082.6,657,89.68,13.51,5.0,0,1
460002.22,59823.12,746,72.47,19.83,5.4,0,1
768039.23,162460.65,661,86.25,12.45,6.1,0,1
452966.69,68869.44,595,74.64,44.74,13.5,2,0
377077.11,131866.48,638,65.42,40.89,2.2,1,0
839514.49,337043.62,465,85.34,5.84,2.5,0,0
798550.04,232695.41,637,88.01,60.19,7.6,1,0
1032578.04,130959.69,613,82.23,54.7,14.2,2,0
2707451.27,1384446.26,565,80.82,42.64,10.0,0,0
861451.23,157128.17,582,81.15,78.95,19.5,0,1
975835.26,163354.22,613,72.27,34.54,7.7,0,1
382109.77,76120.89,739,92.6,19.68,1.5,0,1
337005.84,138214.88,748,83.64,43.22,11.5,0,1
1885488.82,627319.25,566,74.86,33.95,23.8,0,0
419119.82,211579.95,603,55.5,29.04,6.3,0,0
389895.31,85097.19,605,74.98,29.92,12.5,0,1
712503.89,167716.23,722,89.78,45.19,10.4,0,1
690992.71,127005.3,663,77.25,15.57,8.8,0,1
424427.34,46532.32,658,65.78,34.51,8.0,0,0
607444.49,168256.55,698,87.42,28.07,9.1,0,1
1525183.72,310612.11,596,77.86,55.99,25.9,0,1
449730.52,150086.81,772,97.3,28.18,2.0,1,1
316094.5,105067.84,649,90.15,20.8,7.9,2,0
1284083.99,292388.0,572,87.2,33.63,2.9,0,0
980068.89,494905.39,629,83.9,45.23,10.9,0,0
502669.83,39825.42,760,65.03,25.27,4.3,0,1
282292.71,36877.81,611,94.58,39.61,5.8,0,1
466599.23,125168.17,735,68.13,50.93,3.2,0,0
705863.63,107021.76,593,66.73,39.31,12.9,4,0
1467987.91,649191.44,581,83.74,69.04,11.5,0,0
391621.39,77514.89,709,88.16,33.7,6.8,1,1
693348.52,111794.99,571,63.35,21.57,8.3,0,0
1093710.71,136015.22,724,93.28,23.44,1.1,0,1
200000.0,6251.32,681,87.63,27.8,9.7,1,1
1356301.0,73243.05,571,81.57,12.2,7.1,0,1
358803.32,107065.68,643,77.8,17.56,4.2,0,1
890196.32,123792.45,600,78.13,67.02,17.1,3,0
845776.05,230734.57,681,65.4,18.29,6.1,0,1
1398277.72,48944.48,819,71.41,32.5,1.3,0,1
1015157.8,423689.51,616,79.33,21.79,21.4,0,1
200000.0,62746.49,698,68.34,43.33,7.1,0,0
455491.55,187767.56,652,66.62,25.78,5.8,0,0
792480.42,181275.04,652,73.21,67.2,28.2,0,0
648885.83,138191.22,635,78.61,25.51,11.3,0,1
971470.75,192921.17,572,92.98,26.08,9.0,1,0
1171294.3,43582.67,680,76.88,22.81,3.8,0,1
1050809.15,188639.02,624,60.24,3.67,12.6,0,1
641416.98,116334.33,568,95.35,5.65,5.6,1,0
240914.6,9950.58,741,88.82,26.09,10.1,0,1
554993.26,99554.27,658,79.89,27.15,7.7,0,0
936421.42,313422.51,629,68.93,26.5,3.2,3,0
379166.86,109139.07,770,85.26,58.58,14.6,1,1
1065297.69,296002.18,484,82.58,14.18,29.7,0,0
1258002.85,472751.48,764,73.71,21.4,8.2,0,1
787107.56,318003.14,570,69.54,36.93,7.1,0,0
200000.0,44069.82,669,95.41,6.93,9.8,0,1
338793.81,121936.55,597,55.73,61.31,10.6,0,0
2261894.95,572414.2,566,58.83,25.09,5.7,0,0
525485.21,196580.19,768,69.33,16.16,8.7,0,1
221796.17,9197.66,817,77.18,41.13,9.6,0,1
1530566.42,403595.68,630,79.14,31.57,7.9,0,0
735284.92,151849.51,680,75.88,23.77,12.9,0,1
1415458.82,146131.48,655,68.48,25.13,14.4,0,1
861280.23,296413.05,805,72.55,40.89,9.0,0,1
960429.14,135335.46,459,82.38,48.59,13.9,1,0
906916.4,310949.81,683,67.06,11.15,13.7,0,1
1108471.93,129027.47,584,88.58,80.21,5.6,1,0
2860360.63,1056189.06,437,91.41,75.36,6.8,0,0
1306162.23,218553.32,617,76.56,32.87,15.8,1,0
282602.45,62108.23,816,84.12,16.95,13.8,4,1
953597.46,357905.83,590,58.58,12.21,5.8,2,0
1446834.26,674646.01,721,64.32,45.86,5.9,1,0
1500967.54,388424.86,757,86.45,71.16,2.9,1,0
564692.72,67608.0,648,85.63,34.67,10.4,1,1
1467347.15,372351.9,660,91.46,43.47,4.3,0,0
1272692.69,232859.48,495,93.45,18.45,5.2,0,0
3414393.59,354478.74,585,52.89,52.06,3.8,1,0
465095.93,102182.51,731,79.49,80.21,8.6,0,1
537970.85,169039.84,655,64.96,18.35,4.6,1,0
607027.01,97468.08,683,45.23,33.58,5.2,0,0
543544.42,102775.88,661,82.72,39.09,8.4,0,0
427618.85,70395.64,847,76.78,27.0,9.1,0,1
200000.0,23206.08,611,95.32,52.64,6.5,0,1
561956.83,63023.42,794,99.31,21.02,9.3,0,1
910377.69,296230.02,662,89.79,34.67,1.7,0,1
542567.02,99087.49,802,82.89,61.89,7.5,0,1
2329650.26,337008.73,539,66.62,42.63,8.0,0,0
735293.85,17941.89,666,94.89,41.24,10.4,1,1
1582659.84,356551.86,614,75.48,40.97,10.1,0,1
853287.87,123580.75,662,69.32,40.24,4.5,0,0
1197617.09,35023.32,760,94.94,23.27,13.6,0,1
862460.76,188643.83,684,91.55,10.22,30.0,0,1
1658245.67,707126.42,759,87.28,28.8,6.8,0,1
754313.7,244378.12,589,84.76,33.82,13.0,0,1
982320.02,295694.95,575,88.83,49.05,6.9,0,0
908726.78,371165.55,651,67.25,22.39,4.1,0,0
613557.17,126082.1,646,79.66,13.72,18.5,0,1
930046.06,232857.85,633,70.86,34.74,6.1,0,0
2787433.25,1127149.22,563,96.85,30.25,23.0,1,1
620178.01,122906.61,757,89.09,26.35,5.1,1,1
938162.95,179437.12,617,77.81,60.35,13.3,1,0
1551398.55,156235.77,778,87.47,9.89,14.4,0,1
1445769.07,136088.13,651,93.42,57.51,3.5,0,1
734562.12,220182.3,708,71.68,9.03,3.6,0,0
200000.0,47154.24,700,79.11,27.02,4.9,3,1
994526.17,123311.51,575,89.86,36.66,5.3,0,0
200000.0,96359.65,683,83.72,7.99,17.0,0,1
1762003.97,534934.79,823,92.66,36.66,30.0,0,1
807488.69,131082.35,672,74.1,2.88,6.2,1,1
1328823.35,85932.36,731,97.48,63.32,4.1,0,1
424528.03,89694.9,712,82.13,30.91,7.7,0,0
287361.28,125059.47,677,96.76,20.63,17.1,0,1
852946.95,309165.11,666,95.54,27.7,4.9,1,1
714857.1,47631.26,699,99.03,8.11,2.8,0,1
543114.53,130535.1,718,85.78,20.41,8.2,0,1
767425.56,51877.14,528,88.78,34.32,9.6,0,1
3837998.39,586398.9,672,96.73,41.85,5.7,0,1
1203464.85,462634.74,633,54.61,30.64,15.7,0,0
1369147.94,257089.07,614,77.89,50.35,7.3,1,0
1210279.81,311902.19,766,75.62,5.69,13.4,0,1
1772102.56,180726.35,584,86.47,47.73,1.8,0,0
650799.57,181813.36,524,72.4,18.02,4.8,0,0
212594.79,20520.2,721,82.76,58.22,8.4,0,1
651379.9,97048.48,522,61.68,23.44,8.3,0,0
1187120.79,145398.25,476,55.58,50.55,14.3,1,0
407631.87,94900.61,731,93.12,34.95,13.2,0,1
656173.44,232787.2,664,84.36,8.02,5.9,0,1
481633.22,7269.97,692,69.72,45.93,4.7,0,0
1796260.48,535540.49,610,91.78,17.82,7.5,1,1
1143579.95,452090.02,525,92.63,25.93,9.6,1,0
1078330.29,149175.54,543,78.15,23.64,5.0,1,0
1059132.56,196431.08,625,87.79,12.17,13.6,0,1
713295.06,300588.76,535,56.25,44.78,11.9,0,0
821209.69,283507.66,677,86.15,19.56,5.3,0,1
358215.22,152705.42,608,76.05,25.52,3.8,1,0
200000.0,10473.89,666,91.56,11.44,14.8,0,1
798147.49,126070.43,663,69.2,24.49,20.9,1,1
885930.83,236968.96,684,69.12,16.07,11.5,1,0
1506890.39,149617.55,694,62.6,0.76,9.0,0,1
1872530.89,618670.34,619,87.23,54.93,12.8,1,0
1871028.97,308115.59,666,71.63,45.49,17.2,0,0
400787.18,36445.0,671,71.65,16.75,8.3,0,1
590450.44,165623.08,431,67.1,35.85,1.6,0,0
973059.57,178871.27,708,93.75,59.23,10.0,0,0
3332198.34,393272.64,663,76.26,34.39,10.2,0,0
1772780.05,374390.04,700,85.42,53.96,5.6,0,1
1427789.92,113987.13,534,68.57,10.57,7.4,0,0
577998.89,74078.15,621,84.14,11.86,11.8,0,1
429372.54,103764.38,551,68.69,19.36,5.9,0,0
1170972.0,103769.62,717,88.49,25.06,7.2,0,1
376850.28,93305.5,523,86.41,62.23,8.7,0,0
632185.53,172286.5,566,71.94,21.74,11.8,1,0
680874.47,58031.57,698,81.84,51.89,16.1,0,1
1896929.82,377504.98,593,64.58,28.87,10.7,0,0
589589.39,139475.99,566,85.54,33.71,21.3,0,0
200000.0,31113.33,731,39.3,20.05,6.2,0,0
987238.36,337004.62,735,92.89,32.81,8.3,0,1
479542.06,115571.63,714,73.08,58.02,8.1,0,1
748314.49,131655.38,726,96.06,21.74,2.3,1,1
692440.21,103730.97,629,92.44,32.23,2.6,1,1
618948.66,165965.56,631,90.49,28.82,3.5,0,0
1171979.02,228849.79,591,87.76,8.89,3.9,0,0
290768.03,34161.75,665,72.99,8.1,4.2,0,1
534876.66,78184.66,602,92.31,23.68,1.7,0,0
1099562.3,309076.33,611,82.88,44.0,16.5,0,1
504614.04,126162.93,703,67.87,13.77,8.6,0,0
277816.46,9473.53,756,75.21,22.39,12.7,0,1
1089395.17,123961.03,685,87.93,49.6,6.8,0,1
1430960.96,758192.78,811,78.26,22.84,5.6,2,1
709987.66,150271.37,586,88.56,17.4,15.5,0,1
224918.33,36445.49,484,78.28,55.22,13.9,0,0
1114127.17,70904.59,714,97.63,73.13,5.1,1,0
269430.91,102298.44,580,99.16,15.08,4.9,0,0
877892.62,37280.88,625,79.87,12.18,19.7,1,1
428275.39,29906.34,490,77.95,69.32,20.4,0,0
363704.29,37107.12,569,99.29,39.5,1.8,0,0
559530.88,166378.97,514,88.99,52.27,8.0,2,0
653450.11,24138.26,610,76.97,49.22,4.8,0,1
495575.53,164108.41,614,71.0,42.23,5.9,0,0
1038431.51,296173.27,658,84.46,8.03,8.1,0,1
558136.24,87401.08,761,58.78,7.29,13.6,2,0
1313380.0,597767.47,710,83.64,53.86,10.5,0,1
863460.9,62786.28,504,84.76,2.92,2.3,0,0
479963.66,51824.63,704,90.61,25.56,3.4,0,1
433842.16,204019.5,660,85.17,27.95,19.3,0,1
271441.58,54351.83,641,84.33,4.93,5.4,0,1
868427.95,12898.65,647,69.89,47.17,4.9,0,1
589628.21,148726.82,668,55.41,26.42,15.3,1,1
200000.0,24529.28,587,89.21,7.53,7.5,0,1
528908.68,125845.71,633,56.29,62.01,6.0,0,0
424802.48,115255.59,756,64.5,45.53,2.6,0,1
1877415.31,533456.91,586,95.54,27.58,4.4,0,1
262585.71,66281.88,557,77.76,29.59,4.5,3,0
307180.11,64612.71,644,84.63,27.62,12.7,0,1
1419736.41,396176.21,548,66.16,52.51,6.4,0,0
1646327.97,510711.61,494,95.88,9.46,8.4,3,0
466498.57,36019.21,618,97.01,27.49,7.5,1,1
499193.22,196637.5,780,92.62,67.4,6.7,0,1
1055728.11,172751.22,646,91.14,18.43,4.5,1,1
200000.0,40299.6,666,84.94,21.79,11.2,0,1
238776.63,40341.01,458,72.93,35.44,8.5,1,0
616343.65,88133.04,689,77.09,13.92,4.6,1,1
1848591.1,566889.12,658,83.56,47.68,11.8,0,1
561609.44,50583.07,590,92.15,14.93,3.6,1,1
774956.42,231488.24,666,64.96,28.88,7.2,0,0
1440172.65,127279.04,665,66.6,9.68,2.3,0,0
2582144.57,334998.66,554,78.31,24.09,6.8,1,0
516014.9,57504.15,679,77.03,48.63,12.9,0,1
722084.87,210413.06,757,97.9,32.33,3.7,0,0
2176509.78,836267.96,629,85.11,24.3,2.1,0,0
292634.72,116523.8,571,79.53,20.28,10.6,0,0
1351260.8,171590.6,634,77.33,42.14,11.7,0,1
395937.12,121246.68,726,78.92,55.08,25.0,0,1
775670.75,378257.28,539,66.67,17.05,0.8,0,0
630600.97,258664.05,702,79.8,33.86,30.0,0,1
410525.38,21296.53,588,92.75,20.19,3.3,0,1
404391.54,154250.1,671,86.12,20.91,16.0,0,1
860999.0,93152.86,599,91.02,28.67,15.6,0,0
1325530.87,224655.45,598,59.41,15.08,11.9,0,1
674790.99,103925.85,787,98.12,30.57,13.5,0,1
760755.95,44579.0,523,63.64,35.71,4.6,0,0
1027567.01,486311.98,693,71.71,32.92,12.7,0,0
407187.37,24794.06,805,73.41,2.85,7.7,1,1
1136899.64,262125.94,711,85.95,25.17,2.4,0,1
1192551.7,205416.14,530,83.91,55.52,7.0,2,0
3478722.82,758058.42,534,67.83,20.18,8.8,1,0
582065.05,204796.13,582,96.54,52.0,11.2,1,0
554127.96,160133.11,664,90.38,13.77,4.9,0,1
1157044.56,258723.19,670,53.98,21.69,9.7,0,1
1192380.76,456759.71,535,92.95,29.41,13.4,0,0
529107.93,53918.11,571,84.76,80.49,16.7,0,1
572691.46,135008.53,576,79.52,18.2,10.9,0,1
1009210.1,388490.79,633,74.38,49.33,5.3,0,0
443942.11,66432.47,828,78.45,14.38,7.5,0,1
570164.17,159898.6,566,99.36,68.84,9.2,0,0
769699.66,121216.75,562,88.66,24.63,10.9,0,1
1325848.53,331185.11,548,75.99,50.36,16.0,0,0
507494.34,112106.68,707,85.62,0.93,13.2,0,1
241486.61,57079.76,646,77.67,15.94,11.6,0,1
230969.63,25041.23,569,71.51,42.79,2.1,1,0
342611.41,4104.16,617,77.03,56.61,8.8,0,1
331737.53,136314.32,578,66.11,33.21,3.7,2,0
664794.7,134526.47,676,86.17,45.9,13.3,0,1
357421.81,33166.54,891,72.33,33.23,8.0,1,1
478469.15,112333.38,699,76.81,37.12,15.4,0,1
458423.39,164129.43,641,80.28,10.37,5.2,1,1
560001.8,103106.07,590,82.6,20.35,3.6,1,0
1612832.65,287859.04,529,96.67,36.58,8.0,3,0
1085084.64,114318.31,716,93.84,49.55,4.9,0,1
736509.67,67709.03,711,94.32,39.35,10.6,0,1
553149.86,77855.21,608,83.32,22.05,8.0,0,1
562451.62,157633.8,759,62.63,32.27,5.6,0,1
887929.73,84843.45,651,62.03,71.52,11.3,1,0
1035610.27,110971.74,719,90.73,10.25,5.2,0,1
423127.78,28577.49,676,75.25,13.94,11.5,0,1
745558.18,182600.21,634,72.46,15.04,4.6,0,0
215567.26,43542.58,564,83.09,49.15,4.4,0,0
828215.17,141950.12,636,69.58,47.75,1.3,0,0
1152321.94,183027.03,725,63.56,23.26,7.7,0,1
616589.54,82986.02,604,93.45,26.22,5.5,0,1
2169302.4,548547.33,689,90.94,32.09,7.4,0,1
429878.09,64424.51,552,66.87,13.63,15.6,2,0
831065.8,87181.06,720,87.67,18.43,3.1,1,1
713904.98,113929.84,678,93.11,5.18,4.2,0,1
686815.79,294614.44,541,61.84,57.07,4.2,3,0
681060.69,178976.66,629,95.23,38.7,3.9,0,0
777829.8,266273.66,733,89.67,43.85,2.8,0,1
1213203.87,246383.67,536,60.52,18.49,6.5,1,0
1667176.01,263821.79,553,75.82,56.44,3.3,0,0
728432.22,293275.87,643,75.03,17.56,15.8,0,1
1189673.72,324335.93,841,92.88,50.78,10.5,0,1
478752.88,69424.07,589,76.69,28.41,13.2,1,1
1154956.54,268268.47,694,99.2,36.68,2.6,0,1
461762.09,81922.69,673,93.54,7.74,4.7,0,1
1403382.51,510255.79,596,83.7,14.67,7.9,0,0
2748001.63,503108.87,664,60.8,41.42,5.0,0,0
677896.34,225124.14,609,86.61,28.67,3.8,0,0
200000.0,55628.5,617,91.28,55.57,7.7,1,0
525001.42,162303.45,500,71.66,23.64,4.0,0,0
1527472.67,300641.89,647,99.3,1.28,2.1,1,1
1016469.67,96983.92,730,81.56,19.56,7.3,0,1
846908.69,219226.54,655,76.96,83.3,3.2,0,0
1336013.87,179127.85,748,77.98,28.16,25.6,3,1
975467.44,501738.24,702,64.84,5.66,14.0,1,0
1514559.37,469136.28,644,77.15,59.13,9.4,2,0
1266356.21,365430.16,593,76.52,41.15,9.1,0,1
1817586.85,592390.23,606,81.74,27.76,16.1,1,1
904626.7,33408.54,517,80.9,59.73,11.7,0,1
1255639.6,252247.95,625,94.08,10.46,20.1,0,1
606659.98,70014.84,663,87.21,61.4,11.8,1,0
508450.69,9283.8,804,60.98,15.83,4.8,2,1
2031044.16,875095.17,697,76.26,17.47,0.7,0,0
830449.84,205520.03,572,86.25,14.17,18.4,0,1
1182248.08,413158.79,520,51.26,33.52,6.4,0,0
785632.19,122109.37,631,80.09,41.88,14.3,0,0
513030.52,56090.91,723,86.46,13.75,16.4,0,1
734238.9,129040.75,630,75.47,67.3,10.1,0,0
1726482.07,516921.61,698,93.28,53.91,7.1,1,1
1017789.87,305487.8,633,58.99,47.21,13.4,0,0
261219.44,32958.84,714,77.64,33.43,1.9,0,1
641043.97,82359.49,506,89.45,76.35,4.5,1,0
2125199.58,234773.21,794,73.21,20.68,14.3,1,1
641600.99,162092.3,549,80.4,32.78,13.4,2,0
247635.4,25083.13,721,81.21,25.44,7.6,0,1
2271223.73,836536.6,625,96.41,44.32,14.2,1,1
1098477.3,258107.26,639,60.0,44.63,4.2,0,1
699409.92,209913.5,628,85.64,28.01,11.4,0,1
583704.04,83780.43,673,57.8,56.21,2.2,0,0
1396404.33,317499.7,691,65.47,32.91,12.4,0,0
526923.13,47189.27,745,88.87,26.54,16.6,0,1
1452728.19,573428.52,776,89.57,39.79,16.2,0,1
1009854.86,264855.77,679,71.98,31.7,4.0,0,1
844761.11,324830.23,804,84.49,43.21,17.5,1,1
795963.72,46378.45,658,74.94,16.98,7.1,0,1
656724.04,30055.75,746,79.02,30.14,3.4,0,1
1365981.9,292202.39,688,80.95,84.65,7.5,0,1
433997.61,80714.28,600,83.45,5.12,13.6,0,0
275638.34,38173.94,666,96.43,42.75,19.6,1,1
1054591.53,384199.9,695,88.13,13.21,11.2,2,1
1065274.42,154942.47,647,57.7,21.75,19.6,0,1
973005.19,142437.32,687,61.59,25.25,10.9,1,1
931579.7,394951.13,727,83.38,23.6,3.3,0,0
601797.19,132609.26,647,79.89,36.61,9.2,1,1
1169971.12,35794.99,385,56.51,45.69,9.8,0,0
709747.91,103931.79,801,80.43,51.56,8.0,0,1
544559.16,198111.76,623,85.25,48.86,5.9,0,0
604928.3,93011.25,575,87.92,35.63,23.6,0,1
2451924.59,344336.64,548,70.47,14.59,4.0,0,1
257561.64,44031.45,619,85.07,30.34,1.2,0,1
984483.94,482800.77,599,64.3,16.17,9.6,2,0
266341.27,99489.25,583,58.48,33.14,11.1,0,0
683553.36,59403.55,588,74.16,49.22,6.1,1,0
562318.4,14172.31,697,93.85,8.4,4.6,2,1
208768.87,121318.12,832,74.91,44.48,18.3,1,1
921190.89,579943.6,723,94.59,10.35,6.8,0,0
580692.81,220855.93,751,71.48,50.78,5.3,0,1
207000.44,58256.96,616,65.21,22.7,3.2,1,0
1207111.48,197009.86,659,81.87,22.54,6.5,0,1
1725459.08,308891.02,688,51.34,56.53,23.3,0,1
1783475.6,542481.61,590,53.21,59.56,5.8,0,0
904713.74,499670.0,611,86.43,20.14,3.1,0,0
749854.81,222190.33,726,81.24,55.13,12.1,0,1
1618311.65,452286.39,748,65.21,27.45,11.0,0,1
2001545.42,264455.94,656,62.64,31.92,9.8,0,0
1439982.07,83308.08,542,76.9,25.6,8.3,0,0
414603.3,38591.2,623,93.49,13.1,7.3,1,1
823078.54,40625.29,520,73.34,15.32,9.6,0,0
949517.92,376356.46,656,97.07,65.34,11.2,1,0
246281.34,41987.38,672,96.65,18.95,13.8,0,1
966673.81,140898.29,625,79.95,55.16,18.3,1,1
2852753.13,229798.96,671,74.62,7.3,8.1,0,1
1070848.3,68672.75,687,74.72,35.13,11.9,0,1
1765682.48,246630.27,673,77.63,25.18,10.4,0,1
814027.02,115951.65,541,49.43,58.78,6.9,1,0
698066.05,93540.7,627,87.83,34.55,5.6,0,1
916908.38,254162.2,686,67.94,31.48,5.8,1,0
